time,x_real,y_real,SOC,power,rpm,mtr_temp
11005.00,10.36,0.40,44.98,-115.00,5272.55,127.50
11006.00,10.08,0.17,44.97,-115.00,5273.70,127.53
11007.00,10.05,0.41,44.97,-115.00,5274.85,127.56
11008.00,10.35,0.23,44.96,-115.00,5276.00,127.58
11009.00,10.07,0.19,44.96,-115.00,5277.15,127.61
11010.00,10.24,0.20,44.95,-115.00,5278.30,127.64
11011.00,10.23,0.50,44.95,-115.00,5279.45,127.67
11012.00,10.13,0.26,44.94,-115.00,5280.60,127.69
11013.00,10.10,0.48,44.94,-115.00,5281.75,127.72
11014.00,9.98,0.09,44.93,-115.00,5282.90,127.75
11015.00,10.03,0.09,44.93,-115.00,5284.05,127.78
11016.00,9.98,0.15,44.92,-115.00,5285.20,127.80
11017.00,9.96,0.29,44.92,-115.00,5286.35,127.83
11018.00,10.03,0.12,44.91,-115.00,5287.50,127.86
11019.00,10.30,0.05,44.91,-115.00,5288.65,127.89
11020.00,10.04,0.24,44.90,-115.00,5289.80,127.91
11021.00,10.21,0.09,44.90,-115.00,5290.95,127.94
11022.00,10.15,0.15,44.89,-115.00,5292.10,127.97
11023.00,10.17,0.30,44.89,-115.00,5293.25,128.00
11024.00,10.12,0.47,44.88,-115.00,5294.40,128.02
11025.00,9.94,0.14,44.88,-115.00,5295.55,128.05
11026.00,10.21,0.32,44.87,-115.00,5296.70,128.08
11027.00,9.82,0.02,44.87,-115.00,5297.85,128.11
11028.00,9.92,0.11,44.86,-115.00,5299.00,128.13
11029.00,9.93,0.17,44.86,-115.00,5300.15,128.16
11030.00,9.95,0.44,44.85,-115.00,5301.30,128.19
11031.00,10.06,0.40,44.85,-115.00,5302.45,128.22
11032.00,9.75,0.17,44.84,-115.00,5303.60,128.24
11033.00,9.76,0.37,44.84,-115.00,5304.75,128.27
11034.00,9.71,0.15,44.83,-115.00,5305.90,128.30
11035.00,10.05,0.35,44.83,-115.00,5307.05,128.33
11036.00,10.00,0.05,44.82,-115.00,5308.20,128.35
11037.00,9.73,0.36,44.82,-115.00,5309.35,128.38
11038.00,9.84,0.15,44.81,-115.00,5310.50,128.41
11039.00,9.80,0.38,44.81,-115.00,5311.65,128.44
11040.00,9.75,0.28,44.80,-115.00,5312.80,128.46
11041.00,9.94,0.08,44.80,-115.00,5313.95,128.49
11042.00,9.64,0.06,44.79,-115.00,5315.10,128.52
11043.00,9.88,0.21,44.79,-115.00,5316.25,128.55
11044.00,10.02,0.41,44.78,-115.00,5317.40,128.57
11045.00,9.85,0.46,44.78,-115.00,5318.55,128.60
11046.00,9.58,0.45,44.77,-115.00,5319.70,128.63
11047.00,9.99,0.23,44.77,-115.00,5320.85,128.66
11048.00,9.79,0.22,44.76,-115.00,5322.00,128.68
11049.00,9.87,0.31,44.76,-115.00,5323.15,128.71
11050.00,9.87,0.02,44.75,-115.00,5324.30,128.74
11051.00,9.94,0.13,44.75,-115.00,5325.45,128.77
11052.00,9.60,0.27,44.74,-115.00,5326.60,128.79
11053.00,9.91,0.43,44.74,-115.00,5327.75,128.82
11054.00,9.48,0.31,44.73,-115.00,5328.90,128.85
11055.00,9.65,0.50,44.73,-115.00,5330.05,128.88
11056.00,9.92,0.22,44.72,-115.00,5331.20,128.90
11057.00,9.82,0.47,44.72,-115.00,5332.35,128.93
11058.00,9.44,0.32,44.71,-115.00,5333.50,128.96
11059.00,9.69,0.42,44.71,-115.00,5334.65,128.99
11060.00,9.69,0.44,44.70,-115.00,5335.80,129.01
11061.00,9.71,0.17,44.70,-115.00,5336.95,129.04
11062.00,9.81,0.10,44.69,-115.00,5338.10,129.07
11063.00,9.66,0.47,44.69,-115.00,5339.25,129.10
11064.00,9.55,0.35,44.68,-115.00,5340.40,129.12
11065.00,9.70,0.47,44.68,-115.00,5341.55,129.15
11066.00,9.49,0.19,44.67,-115.00,5342.70,129.18
11067.00,9.42,0.06,44.67,-115.00,5343.85,129.21
11068.00,9.74,0.01,44.66,-115.00,5345.00,129.23
11069.00,9.33,0.08,44.66,-115.00,5346.15,129.26
11070.00,9.75,0.25,44.65,-115.00,5347.30,129.29
11071.00,9.57,0.44,44.65,-115.00,5348.45,129.32
11072.00,9.78,0.41,44.64,-115.00,5349.60,129.34
11073.00,9.42,0.22,44.64,-115.00,5350.75,129.37
11074.00,9.59,0.27,44.63,-115.00,5351.90,129.40
11075.00,9.69,0.39,44.63,-115.00,5353.05,129.43
11076.00,9.46,0.50,44.62,-115.00,5354.20,129.45
11077.00,9.48,0.13,44.62,-115.00,5355.35,129.48
11078.00,9.58,0.38,44.61,-115.00,5356.50,129.51
11079.00,9.25,0.41,44.61,-115.00,5357.65,129.54
11080.00,9.53,0.22,44.60,-115.00,5358.80,129.56
11081.00,9.43,0.01,44.60,-115.00,5359.95,129.59
11082.00,9.28,0.36,44.59,-115.00,5361.10,129.62
11083.00,9.59,0.02,44.59,-115.00,5362.25,129.65
11084.00,9.38,0.17,44.58,-115.00,5363.40,129.67
11085.00,9.63,0.30,44.58,-115.00,5364.55,129.70
11086.00,9.50,0.06,44.57,-115.00,5365.70,129.73
11087.00,9.32,0.04,44.57,-115.00,5366.85,129.76
11088.00,9.38,0.05,44.56,-115.00,5368.00,129.78
11089.00,9.54,0.23,44.56,-115.00,5369.15,129.81
11090.00,9.24,0.00,44.55,-115.00,5370.30,129.84
11091.00,9.16,0.47,44.55,-115.00,5371.45,129.87
11092.00,9.55,0.23,44.54,-115.00,5372.60,129.89
11093.00,9.55,0.27,44.54,-115.00,5373.75,129.92
11094.00,9.45,0.39,44.53,-115.00,5374.90,129.95
11095.00,9.47,0.48,44.53,-115.00,5376.05,129.98
11096.00,9.34,0.23,44.52,-115.00,5377.20,130.00
11097.00,9.26,0.40,44.52,-115.00,5378.35,130.03
11098.00,9.22,0.31,44.51,-115.00,5379.50,130.06
11099.00,9.38,0.27,44.51,-115.00,5380.65,130.09
11100.00,9.22,0.31,44.50,-115.00,5381.80,130.11
11101.00,9.09,0.25,44.50,-115.00,5382.95,130.14
11102.00,8.99,0.44,44.49,-115.00,5384.10,130.17
11103.00,9.14,0.15,44.49,-115.00,5385.25,130.20
11104.00,9.23,0.12,44.48,-115.00,5386.40,130.22
11105.00,9.29,0.19,44.48,-115.00,5387.55,130.25
11106.00,9.22,0.16,44.47,-115.00,5388.70,130.28
11107.00,8.95,0.43,44.47,-115.00,5389.85,130.31
11108.00,9.23,0.02,44.46,-115.00,5391.00,130.33
11109.00,9.26,0.26,44.46,-115.00,5392.15,130.36
11110.00,9.01,0.37,44.45,-115.00,5393.30,130.39
11111.00,9.28,0.43,44.45,-115.00,5394.45,130.42
11112.00,9.24,0.49,44.44,-115.00,5395.60,130.44
11113.00,9.31,0.38,44.44,-115.00,5396.75,130.47
11114.00,9.03,0.21,44.43,-115.00,5397.90,130.50
11115.00,9.20,0.28,44.43,-115.00,5399.05,130.53
11116.00,9.04,0.38,44.42,-115.00,5400.20,130.55
11117.00,9.18,0.26,44.42,-115.00,5401.35,130.58
11118.00,8.87,0.24,44.41,-115.00,5402.50,130.61
11119.00,9.17,0.06,44.41,-115.00,5403.65,130.64
11120.00,8.80,0.15,44.40,-115.00,5404.80,130.66
11121.00,8.90,0.40,44.40,-115.00,5405.95,130.69
11122.00,8.98,0.23,44.39,-115.00,5407.10,130.72
11123.00,8.81,0.26,44.39,-115.00,5408.25,130.75
11124.00,8.81,0.26,44.38,-115.00,5409.40,130.77
11125.00,9.11,0.15,44.38,-115.00,5410.55,130.80
11126.00,9.03,0.42,44.37,-115.00,5411.70,130.83
11127.00,8.86,0.09,44.37,-115.00,5412.85,130.86
11128.00,9.05,0.21,44.36,-115.00,5414.00,130.88
11129.00,8.78,0.31,44.36,-115.00,5415.15,130.91
11130.00,9.02,0.50,44.35,-115.00,5416.30,130.94
11131.00,8.99,0.33,44.35,-115.00,5417.45,130.97
11132.00,8.69,0.33,44.34,-115.00,5418.60,130.99
11133.00,9.06,0.30,44.34,-115.00,5419.75,131.02
11134.00,9.01,0.45,44.33,-115.00,5420.90,131.05
11135.00,9.12,0.13,44.33,-115.00,5422.05,131.08
11136.00,8.70,0.21,44.32,-115.00,5423.20,131.10
11137.00,9.06,0.48,44.32,-115.00,5424.35,131.13
11138.00,8.85,0.31,44.31,-115.00,5425.50,131.16
11139.00,8.87,0.01,44.31,-115.00,5426.65,131.19
11140.00,8.62,0.43,44.30,-115.00,5427.80,131.21
11141.00,8.91,0.08,44.30,-115.00,5428.95,131.24
11142.00,8.95,0.11,44.29,-115.00,5430.10,131.27
11143.00,8.95,0.07,44.29,-115.00,5431.25,131.30
11144.00,8.69,0.36,44.28,-115.00,5432.40,131.32
11145.00,8.88,0.46,44.28,-115.00,5433.55,131.35
11146.00,8.63,0.37,44.27,-115.00,5434.70,131.38
11147.00,8.69,0.07,44.27,-115.00,5435.85,131.41
11148.00,8.78,0.16,44.26,-115.00,5437.00,131.43
11149.00,8.53,0.21,44.26,-115.00,5438.15,131.46
11150.00,8.87,0.00,44.25,-115.00,5439.30,131.49
11151.00,8.63,0.41,44.25,-115.00,5440.45,131.52
11152.00,8.80,0.44,44.24,-115.00,5441.60,131.54
11153.00,8.87,0.34,44.24,-115.00,5442.75,131.57
11154.00,8.49,0.31,44.23,-115.00,5443.90,131.60
11155.00,8.87,0.21,44.23,-115.00,5445.05,131.63
11156.00,8.78,0.22,44.22,-115.00,5446.20,131.65
11157.00,8.77,0.14,44.22,-115.00,5447.35,131.68
11158.00,8.49,0.16,44.21,-115.00,5448.50,131.71
11159.00,8.69,0.45,44.21,-115.00,5449.65,131.74
11160.00,8.75,0.11,44.20,-115.00,5450.80,131.76
11161.00,8.48,0.27,44.20,-115.00,5451.95,131.79
11162.00,8.66,0.33,44.19,-115.00,5453.10,131.82
11163.00,8.44,0.06,44.19,-115.00,5454.25,131.85
11164.00,8.46,0.49,44.18,-115.00,5455.40,131.87
11165.00,8.60,0.43,44.18,-115.00,5456.55,131.90
11166.00,8.84,0.17,44.17,-115.00,5457.70,131.93
11167.00,8.40,0.41,44.17,-115.00,5458.85,131.96
11168.00,8.52,0.22,44.16,-115.00,5460.00,131.98
11169.00,8.43,0.12,44.16,-115.00,5461.15,132.01
11170.00,8.32,0.27,44.15,-115.00,5462.30,132.04
11171.00,8.38,0.48,44.15,-115.00,5463.45,132.07
11172.00,8.48,0.43,44.14,-115.00,5464.60,132.09
11173.00,8.56,0.08,44.14,-115.00,5465.75,132.12
11174.00,8.43,0.17,44.13,-115.00,5466.90,132.15
11175.00,8.70,0.02,44.13,-115.00,5468.05,132.18
11176.00,8.40,0.17,44.12,-115.00,5469.20,132.20
11177.00,8.43,0.12,44.12,-115.00,5470.35,132.23
11178.00,8.26,0.12,44.11,-115.00,5471.50,132.26
11179.00,8.57,0.03,44.11,-115.00,5472.65,132.29
11180.00,8.53,0.09,44.10,-115.00,5473.80,132.31
11181.00,8.33,0.22,44.10,-115.00,5474.95,132.34
11182.00,8.58,0.07,44.09,-115.00,5476.10,132.37
11183.00,8.55,0.17,44.09,-115.00,5477.25,132.40
11184.00,8.31,0.29,44.08,-115.00,5478.40,132.42
11185.00,8.57,0.23,44.08,-115.00,5479.55,132.45
11186.00,8.14,0.36,44.07,-115.00,5480.70,132.48
11187.00,8.41,0.46,44.07,-115.00,5481.85,132.51
11188.00,8.35,0.31,44.06,-115.00,5483.00,132.53
11189.00,8.52,0.19,44.06,-115.00,5484.15,132.56
11190.00,8.21,0.42,44.05,-115.00,5485.30,132.59
11191.00,8.48,0.36,44.05,-115.00,5486.45,132.62
11192.00,8.37,0.38,44.04,-115.00,5487.60,132.64
11193.00,8.51,0.32,44.04,-115.00,5488.75,132.67
11194.00,8.56,0.00,44.03,-115.00,5489.90,132.70
11195.00,8.10,0.06,44.03,-115.00,5491.05,132.73
11196.00,8.34,0.42,44.02,-115.00,5492.20,132.75
11197.00,8.46,0.15,44.02,-115.00,5493.35,132.78
11198.00,8.41,0.01,44.01,-115.00,5494.50,132.81
11199.00,8.09,0.23,44.01,-115.00,5495.65,132.84
11200.00,8.08,0.10,44.00,-115.00,5496.80,132.86
11201.00,8.12,0.22,44.00,-115.00,5497.95,132.89
11202.00,8.40,0.15,43.99,-115.00,5499.10,132.92
11203.00,8.44,0.36,43.99,-115.00,5500.25,132.95
11204.00,8.11,0.27,43.98,-115.00,5501.40,132.97
11205.00,8.06,0.16,43.98,-115.00,5502.55,133.00
11206.00,8.31,0.08,43.97,-115.00,5503.70,133.03
11207.00,8.34,0.36,43.97,-115.00,5504.85,133.06
11208.00,8.06,0.08,43.96,-115.00,5506.00,133.08
11209.00,8.23,0.14,43.96,-115.00,5507.15,133.11
11210.00,7.96,0.30,43.95,-115.00,5508.30,133.14
11211.00,8.01,0.41,43.95,-115.00,5509.45,133.17
11212.00,8.36,0.40,43.94,-115.00,5510.60,133.19
11213.00,8.02,0.32,43.94,-115.00,5511.75,133.22
11214.00,8.27,0.37,43.93,-115.00,5512.90,133.25
11215.00,8.02,0.09,43.93,-115.00,5514.05,133.28
11216.00,7.88,0.50,43.92,-115.00,5515.20,133.30
11217.00,7.88,0.35,43.92,-115.00,5516.35,133.33
11218.00,8.28,0.33,43.91,-115.00,5517.50,133.36
11219.00,8.07,0.47,43.91,-115.00,5518.65,133.39
11220.00,8.18,0.37,43.90,-115.00,5519.80,133.41
11221.00,8.15,0.10,43.90,-115.00,5520.95,133.44
11222.00,8.22,0.05,43.89,-115.00,5522.10,133.47
11223.00,8.02,0.40,43.89,-115.00,5523.25,133.50
11224.00,7.88,0.08,43.88,-115.00,5524.40,133.52
11225.00,7.84,0.36,43.88,-115.00,5525.55,133.55
11226.00,7.80,0.18,43.87,-115.00,5526.70,133.58
11227.00,7.81,0.24,43.87,-115.00,5527.85,133.61
11228.00,7.97,0.30,43.86,-115.00,5529.00,133.63
11229.00,7.95,0.23,43.86,-115.00,5530.15,133.66
11230.00,8.11,0.26,43.85,-115.00,5531.30,133.69
11231.00,7.76,0.44,43.85,-115.00,5532.45,133.72
11232.00,8.12,0.12,43.84,-115.00,5533.60,133.74
11233.00,8.16,0.49,43.84,-115.00,5534.75,133.77
11234.00,7.95,0.47,43.83,-115.00,5535.90,133.80
11235.00,7.95,0.16,43.83,-115.00,5537.05,133.83
11236.00,7.67,0.16,43.82,-115.00,5538.20,133.85
11237.00,8.03,0.03,43.82,-115.00,5539.35,133.88
11238.00,8.00,0.33,43.81,-115.00,5540.50,133.91
11239.00,7.67,0.24,43.81,-115.00,5541.65,133.94
11240.00,7.86,0.34,43.80,-115.00,5542.80,133.96
11241.00,7.65,0.34,43.80,-115.00,5543.95,133.99
11242.00,7.94,0.12,43.79,-115.00,5545.10,134.02
11243.00,7.82,0.46,43.79,-115.00,5546.25,134.05
11244.00,7.74,0.11,43.78,-115.00,5547.40,134.07
11245.00,7.55,0.21,43.78,-115.00,5548.55,134.10
11246.00,7.76,0.22,43.77,-115.00,5549.70,134.13
11247.00,7.77,0.30,43.77,-115.00,5550.85,134.16
11248.00,7.92,0.32,43.76,-115.00,5552.00,134.18
11249.00,7.60,0.06,43.76,-115.00,5553.15,134.21
11250.00,7.90,0.34,43.75,-115.00,5554.30,134.24
11251.00,7.99,0.48,43.75,-115.00,5555.45,134.27
11252.00,7.92,0.31,43.74,-115.00,5556.60,134.29
11253.00,7.48,0.04,43.74,-115.00,5557.75,134.32
11254.00,7.78,0.22,43.73,-115.00,5558.90,134.35
11255.00,7.60,0.43,43.73,-115.00,5560.05,134.38
11256.00,7.44,0.30,43.72,-115.00,5561.20,134.40
11257.00,7.64,0.35,43.72,-115.00,5562.35,134.43
11258.00,7.65,0.41,43.71,-115.00,5563.50,134.46
11259.00,7.41,0.24,43.71,-115.00,5564.65,134.49
11260.00,7.65,0.21,43.70,-115.00,5565.80,134.51
11261.00,7.75,0.44,43.70,-115.00,5566.95,134.54
11262.00,7.63,0.01,43.69,-115.00,5568.10,134.57
11263.00,7.86,0.49,43.69,-115.00,5569.25,134.60
11264.00,7.76,0.30,43.68,-115.00,5570.40,134.62
11265.00,7.51,0.10,43.68,-115.00,5571.55,134.65
11266.00,7.69,0.43,43.67,-115.00,5572.70,134.68
11267.00,7.72,0.09,43.67,-115.00,5573.85,134.71
11268.00,7.46,0.36,43.66,-115.00,5575.00,134.73
11269.00,7.71,0.37,43.66,-115.00,5576.15,134.76
11270.00,7.78,0.10,43.65,-115.00,5577.30,134.79
11271.00,7.47,0.18,43.65,-115.00,5578.45,134.82
11272.00,7.35,0.24,43.64,-115.00,5579.60,134.84
11273.00,7.31,0.03,43.64,-115.00,5580.75,134.87
11274.00,7.50,0.40,43.63,-115.00,5581.90,134.90
11275.00,7.49,0.44,43.63,-115.00,5583.05,134.93
11276.00,7.64,0.37,43.62,-115.00,5584.20,134.95
11277.00,7.55,0.02,43.62,-115.00,5585.35,134.98
11278.00,7.50,0.45,43.61,-115.00,5586.50,135.01
11279.00,7.57,0.05,43.61,-115.00,5587.65,135.04
11280.00,7.61,0.25,43.60,-115.00,5588.80,135.06
11281.00,7.69,0.40,43.60,-115.00,5589.95,135.09
11282.00,7.59,0.47,43.59,-115.00,5591.10,135.12
11283.00,7.24,0.13,43.59,-115.00,5592.25,135.15
11284.00,7.17,0.24,43.58,-115.00,5593.40,135.17
11285.00,7.22,0.05,43.58,-115.00,5594.55,135.20
11286.00,7.24,0.16,43.57,-115.00,5595.70,135.23
11287.00,7.57,0.49,43.57,-115.00,5596.85,135.26
11288.00,7.57,0.38,43.56,-115.00,5598.00,135.28
11289.00,7.14,0.49,43.56,-115.00,5599.15,135.31
11290.00,7.14,0.18,43.55,-115.00,5600.30,135.34
11291.00,7.15,0.44,43.55,-115.00,5601.45,135.37
11292.00,7.22,0.05,43.54,-115.00,5602.60,135.39
11293.00,7.26,0.35,43.54,-115.00,5603.75,135.42
11294.00,7.17,0.43,43.53,-115.00,5604.90,135.45
11295.00,7.41,0.35,43.53,-115.00,5606.05,135.48
11296.00,7.38,0.12,43.52,-115.00,5607.20,135.50
11297.00,7.04,0.15,43.52,-115.00,5608.35,135.53
11298.00,7.30,0.28,43.51,-115.00,5609.50,135.56
11299.00,7.30,0.17,43.51,-115.00,5610.65,135.59
11300.00,7.10,0.15,43.50,-115.00,5611.80,135.61
11301.00,7.36,0.49,43.50,-115.00,5612.95,135.64
11302.00,7.03,0.35,43.49,-115.00,5614.10,135.67
11303.00,7.19,0.03,43.49,-115.00,5615.25,135.70
11304.00,7.00,0.32,43.48,-115.00,5616.40,135.72
11305.00,7.24,0.45,43.48,-115.00,5617.55,135.75
11306.00,7.20,0.26,43.47,-115.00,5618.70,135.78
11307.00,7.02,0.24,43.47,-115.00,5619.85,135.81
11308.00,6.95,0.42,43.46,-115.00,5621.00,135.83
11309.00,7.18,0.13,43.46,-115.00,5622.15,135.86
11310.00,7.31,0.18,43.45,-115.00,5623.30,135.89
11311.00,7.27,0.08,43.45,-115.00,5624.45,135.92
11312.00,7.11,0.34,43.44,-115.00,5625.60,135.94
11313.00,7.32,0.01,43.44,-115.00,5626.75,135.97
11314.00,7.26,0.34,43.43,-115.00,5627.90,136.00
11315.00,7.10,0.13,43.43,-115.00,5629.05,136.03
11316.00,6.88,0.10,43.42,-115.00,5630.20,136.05
11317.00,7.14,0.17,43.42,-115.00,5631.35,136.08
11318.00,7.25,0.17,43.41,-115.00,5632.50,136.11
11319.00,6.97,0.01,43.41,-115.00,5633.65,136.14
11320.00,7.19,0.32,43.40,-115.00,5634.80,136.16
11321.00,6.80,0.04,43.40,-115.00,5635.95,136.19
11322.00,6.99,0.01,43.39,-115.00,5637.10,136.22
11323.00,7.26,0.11,43.39,-115.00,5638.25,136.25
11324.00,7.05,0.09,43.38,-115.00,5639.40,136.27
11325.00,7.12,0.09,43.38,-115.00,5640.55,136.30
11326.00,6.76,0.36,43.37,-115.00,5641.70,136.33
11327.00,7.02,0.16,43.37,-115.00,5642.85,136.36
11328.00,6.97,0.14,43.36,-115.00,5644.00,136.38
11329.00,6.79,0.16,43.36,-115.00,5645.15,136.41
11330.00,7.02,0.12,43.35,-115.00,5646.30,136.44
11331.00,6.97,0.11,43.35,-115.00,5647.45,136.47
11332.00,6.73,0.05,43.34,-115.00,5648.60,136.49
11333.00,6.90,0.03,43.34,-115.00,5649.75,136.52
11334.00,6.95,0.37,43.33,-115.00,5650.90,136.55
11335.00,6.71,0.44,43.33,-115.00,5652.05,136.58
11336.00,6.77,0.35,43.32,-115.00,5653.20,136.60
11337.00,6.99,0.32,43.32,-115.00,5654.35,136.63
11338.00,6.74,0.12,43.31,-115.00,5655.50,136.66
11339.00,6.76,0.06,43.31,-115.00,5656.65,136.69
11340.00,7.03,0.40,43.30,-115.00,5657.80,136.71
11341.00,7.02,0.38,43.30,-115.00,5658.95,136.74
11342.00,6.84,0.04,43.29,-115.00,5660.10,136.77
11343.00,6.80,0.36,43.29,-115.00,5661.25,136.80
11344.00,6.65,0.21,43.28,-115.00,5662.40,136.82
11345.00,6.71,0.11,43.28,-115.00,5663.55,136.85
11346.00,6.83,0.35,43.27,-115.00,5664.70,136.88
11347.00,6.93,0.45,43.27,-115.00,5665.85,136.91
11348.00,6.90,0.45,43.26,-115.00,5667.00,136.93
11349.00,6.94,0.46,43.26,-115.00,5668.15,136.96
11350.00,6.68,0.36,43.25,-115.00,5669.30,136.99
11351.00,6.52,0.44,43.25,-115.00,5670.45,137.02
11352.00,6.55,0.06,43.24,-115.00,5671.60,137.04
11353.00,6.93,0.48,43.24,-115.00,5672.75,137.07
11354.00,6.81,0.20,43.23,-115.00,5673.90,137.10
11355.00,6.84,0.11,43.23,-115.00,5675.05,137.13
11356.00,6.55,0.41,43.22,-115.00,5676.20,137.15
11357.00,6.46,0.21,43.22,-115.00,5677.35,137.18
11358.00,6.72,0.24,43.21,-115.00,5678.50,137.21
11359.00,6.43,0.08,43.21,-115.00,5679.65,137.24
11360.00,6.52,0.24,43.20,-115.00,5680.80,137.26
11361.00,6.49,0.26,43.20,-115.00,5681.95,137.29
11362.00,6.63,0.50,43.19,-115.00,5683.10,137.32
11363.00,6.50,0.16,43.19,-115.00,5684.25,137.35
11364.00,6.85,0.26,43.18,-115.00,5685.40,137.37
11365.00,6.44,0.02,43.18,-115.00,5686.55,137.40
11366.00,6.46,0.17,43.17,-115.00,5687.70,137.43
11367.00,6.59,0.04,43.17,-115.00,5688.85,137.46
11368.00,6.62,0.35,43.16,-115.00,5690.00,137.48
11369.00,6.51,0.00,43.16,-115.00,5691.15,137.51
11370.00,6.70,0.18,43.15,-115.00,5692.30,137.54
11371.00,6.40,0.23,43.15,-115.00,5693.45,137.57
11372.00,6.76,0.42,43.14,-115.00,5694.60,137.59
11373.00,6.58,0.35,43.14,-115.00,5695.75,137.62
11374.00,6.63,0.16,43.13,-115.00,5696.90,137.65
11375.00,6.44,0.31,43.13,-115.00,5698.05,137.68
11376.00,6.60,0.36,43.12,-115.00,5699.20,137.70
11377.00,6.68,0.35,43.12,-115.00,5700.35,137.73
11378.00,6.37,0.06,43.11,-115.00,5701.50,137.76
11379.00,6.29,0.31,43.11,-115.00,5702.65,137.79
11380.00,6.43,0.47,43.10,-115.00,5703.80,137.81
11381.00,6.48,0.25,43.10,-115.00,5704.95,137.84
11382.00,6.66,0.11,43.09,-115.00,5706.10,137.87
11383.00,6.63,0.21,43.09,-115.00,5707.25,137.90
11384.00,6.41,0.46,43.08,-115.00,5708.40,137.92
11385.00,6.21,0.27,43.08,-115.00,5709.55,137.95
11386.00,6.55,0.00,43.07,-115.00,5710.70,137.98
11387.00,6.18,0.33,43.07,-115.00,5711.85,138.01
11388.00,6.52,0.07,43.06,-115.00,5713.00,138.03
11389.00,6.59,0.37,43.06,-115.00,5714.15,138.06
11390.00,6.48,0.33,43.05,-115.00,5715.30,138.09
11391.00,6.36,0.50,43.05,-115.00,5716.45,138.12
11392.00,6.24,0.31,43.04,-115.00,5717.60,138.14
11393.00,6.11,0.14,43.04,-115.00,5718.75,138.17
11394.00,6.10,0.23,43.03,-115.00,5719.90,138.20
11395.00,6.23,0.02,43.03,-115.00,5721.05,138.23
11396.00,6.23,0.14,43.02,-115.00,5722.20,138.25
11397.00,6.32,0.22,43.02,-115.00,5723.35,138.28
11398.00,6.26,0.33,43.01,-115.00,5724.50,138.31
11399.00,6.42,0.22,43.01,-115.00,5725.65,138.34
11400.00,6.24,0.12,43.00,-115.00,5726.80,138.36
11401.00,6.39,0.36,43.00,-115.00,5727.95,138.39
11402.00,6.22,0.17,42.99,-115.00,5729.10,138.42
11403.00,6.17,0.12,42.99,-115.00,5730.25,138.45
11404.00,6.02,0.24,42.98,-115.00,5731.40,138.47
11405.00,5.97,0.43,42.98,-115.00,5732.55,138.50
11406.00,6.35,0.03,42.97,-115.00,5733.70,138.53
11407.00,6.10,0.09,42.97,-115.00,5734.85,138.56
11408.00,6.05,0.06,42.96,-115.00,5736.00,138.58
11409.00,6.19,0.07,42.96,-115.00,5737.15,138.61
11410.00,6.32,0.40,42.95,-115.00,5738.30,138.64
11411.00,6.18,0.30,42.95,-115.00,5739.45,138.67
11412.00,6.04,0.32,42.94,-115.00,5740.60,138.69
11413.00,5.89,0.21,42.94,-115.00,5741.75,138.72
11414.00,6.26,0.14,42.93,-115.00,5742.90,138.75
11415.00,5.94,0.12,42.93,-115.00,5744.05,138.78
11416.00,5.99,0.49,42.92,-115.00,5745.20,138.80
11417.00,6.18,0.42,42.92,-115.00,5746.35,138.83
11418.00,5.83,0.35,42.91,-115.00,5747.50,138.86
11419.00,6.09,0.45,42.91,-115.00,5748.65,138.89
11420.00,6.05,0.05,42.90,-115.00,5749.80,138.91
11421.00,6.03,0.22,42.90,-115.00,5750.95,138.94
11422.00,6.08,0.10,42.89,-115.00,5752.10,138.97
11423.00,5.89,0.30,42.89,-115.00,5753.25,139.00
11424.00,5.97,0.10,42.88,-115.00,5754.40,139.02
11425.00,6.18,0.17,42.88,-115.00,5755.55,139.05
11426.00,6.02,0.10,42.87,-115.00,5756.70,139.08
11427.00,6.12,0.26,42.87,-115.00,5757.85,139.11
11428.00,5.78,0.40,42.86,-115.00,5759.00,139.13
11429.00,6.19,0.21,42.86,-115.00,5760.15,139.16
11430.00,6.13,0.15,42.85,-115.00,5761.30,139.19
11431.00,5.78,0.41,42.85,-115.00,5762.45,139.22
11432.00,5.93,0.26,42.84,-115.00,5763.60,139.24
11433.00,5.98,0.25,42.84,-115.00,5764.75,139.27
11434.00,6.13,0.45,42.83,-115.00,5765.90,139.30
11435.00,6.11,0.40,42.83,-115.00,5767.05,139.33
11436.00,5.89,0.26,42.82,-115.00,5768.20,139.35
11437.00,5.81,0.02,42.82,-115.00,5769.35,139.38
11438.00,5.65,0.37,42.81,-115.00,5770.50,139.41
11439.00,5.85,0.45,42.81,-115.00,5771.65,139.44
11440.00,5.79,0.07,42.80,-115.00,5772.80,139.46
11441.00,6.01,0.10,42.80,-115.00,5773.95,139.49
11442.00,5.65,0.35,42.79,-115.00,5775.10,139.52
11443.00,5.75,0.20,42.79,-115.00,5776.25,139.55
11444.00,5.63,0.40,42.78,-115.00,5777.40,139.57
11445.00,5.74,0.47,42.78,-115.00,5778.55,139.60
11446.00,5.55,0.29,42.77,-115.00,5779.70,139.63
11447.00,6.01,0.39,42.77,-115.00,5780.85,139.66
11448.00,5.69,0.02,42.76,-115.00,5782.00,139.68
11449.00,5.75,0.36,42.76,-115.00,5783.15,139.71
11450.00,5.98,0.33,42.75,-115.00,5784.30,139.74
11451.00,5.54,0.02,42.75,-115.00,5785.45,139.77
11452.00,5.76,0.27,42.74,-115.00,5786.60,139.79
11453.00,5.49,0.46,42.74,-115.00,5787.75,139.82
11454.00,5.62,0.26,42.73,-115.00,5788.90,139.85
